Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
13520,-556119.9375,-556526.9375,-554460.125,-555702.333333333,-560503.75,-561261.4375,-558789.125,-560184.770833333,-558097.6875,-565024.5,-562440.875,-561854.354166667
13522,-558237.1875,-560610.125,-560587.375,-559811.5625,-562388,-558198.6875,-557177.9375,-559254.875,-561209.1875,-561095.625,-558204.9375,-560169.916666667
13524,-557256.1875,-557281.375,-559324.75,-557954.104166667,-559777.0625,-559845.875,-558432.4375,-559351.791666667,-560405.125,-558285.5,-557110.875,-558600.5
13526,-558112.3125,-557934.125,-557990.5,-558012.3125,-559371.625,-560406.375,-558868.125,-559548.708333333,-560512.25,-560506.1875,-559224.5,-560080.979166667
13528,-556226.3125,-561079.4375,-558405.6875,-558570.479166667,-560457.4375,-559324.75,-560397.375,-560059.854166667,-557452.0625,-559459.125,-559966.5,-558959.229166667
13530,-558509.25,-559085.875,-556465.125,-558020.083333333,-560350.625,-559608.75,-558200,-559386.458333333,-557792.75,-558720.125,-559212.5625,-558575.145833333
13532,-561297.5625,-556567,-559641.125,-559168.5625,-557633.625,-559040.1875,-559202.125,-558625.3125,-560887.25,-558969.125,-560701,-560185.791666667
13534,-558434.9375,-556280.375,-558975,-557896.770833333,-557951.125,-558190.8125,-558409.0625,-558183.666666667,-560312.6875,-561772.75,-559837.5625,-560641
13536,-559855.75,-557642.3125,-558226.4375,-558574.833333333,-558599.875,-560079.125,-559678,-559452.333333333,-558960.625,-560710.1875,-561047.8125,-560239.541666667
13538,-558264.0625,-559470.625,-559578.375,-559104.354166667,-556733.25,-557408.625,-557918.375,-557353.416666667,-561649.3125,-558940.75,-561133.4375,-560574.5
13540,-557620.875,-559894.625,-558333.0625,-558616.1875,-556105.4375,-559828.5,-559053.75,-558329.229166667,-561333.75,-558543.0625,-558057.9375,-559311.583333333
13542,-559908.375,-556665.75,-558352.875,-558309,-559388.5625,-559605.5625,-558419,-559137.708333333,-559073.3125,-558309.5,-558573.875,-558652.229166667
13544,-558726,-559511,-558943.1875,-559060.0625,-558415.4375,-558125.1875,-560955.375,-559165.333333333,-561357.75,-559831.8125,-560259.75,-560483.104166667
13546,-556504.5,-559387.75,-558203.25,-558031.833333333,-561548.125,-557658.1875,-559524.3125,-559576.875,-559711.3125,-558428.0625,-560255.25,-559464.875
13548,-559075.25,-556077.0625,-555138.875,-556763.729166667,-559914.375,-558827.25,-558227.875,-558989.833333333,-560928.75,-560739.1875,-558503.5,-560057.145833333
13550,-558634.875,-560286.125,-560120.25,-559680.416666667,-558210.625,-556854.3125,-559826.25,-558297.0625,-558292.3125,-560453.875,-561107.75,-559951.3125
13552,-558902.875,-557632.125,-559433.5625,-558656.1875,-558083.6875,-558692.25,-557216.75,-557997.5625,-558988.125,-557177.5,-562640.75,-559602.125
13554,-557747.4375,-559833.875,-558755.8125,-558779.041666667,-561251.875,-558889.875,-556905.5,-559015.75,-559327.75,-560005.75,-560695.875,-560009.791666667
13556,-559566.1875,-558971.375,-558014.125,-558850.5625,-559281.875,-557160.875,-558920.125,-558454.291666667,-561560.75,-560807.9375,-562069.1875,-561479.291666667
13558,-556826,-560266,-558409.25,-558500.416666667,-560249.8125,-558570.875,-561366.4375,-560062.375,-559778.75,-559409,-558112.8125,-559100.1875
13560,-558907.5,-557691.25,-555569.125,-557389.291666667,-559081.5625,-559567.625,-560811.125,-559820.104166667,-558513,-558133.6875,-559835.4375,-558827.375
13562,-559551.25,-557592.625,-558054.875,-558399.583333333,-557066.75,-560522.8125,-559397.6875,-558995.75,-559919.4375,-561380.25,-561349.375,-560883.020833333
13564,-557279.75,-558368.25,-558416.125,-558021.375,-558367.75,-559549,-559858.6875,-559258.479166667,-557176,-560297.125,-559906.125,-559126.416666667
13566,-559875.75,-560678.0625,-558521.25,-559691.6875,-560296.5625,-555782,-557474.3125,-557850.958333333,-558155.75,-560121.75,-560581.25,-559619.583333333
13568,-558010.3125,-557104.8125,-559290.25,-558135.125,-558640.3125,-561343.3125,-558873.75,-559619.125,-559228.8125,-557106.1875,-558594.875,-558309.958333333
13570,-558774.75,-557557.5625,-557807.125,-558046.479166667,-560109,-559770.25,-557143.8125,-559007.6875,-560112.375,-557520,-559781.375,-559137.916666667
13572,-561176.75,-558268.625,-557548,-558997.791666667,-556784.625,-556253.9375,-559623.6875,-557554.083333333,-560118.9375,-558747.4375,-559069.5625,-559311.979166667
13574,-558952.9375,-557837.125,-558356.375,-558382.145833333,-558553.25,-557325.875,-557722.375,-557867.166666667,-559641.5625,-559045.875,-560763.625,-559817.020833333
13576,-557262,-557344.0625,-557559.875,-557388.645833333,-560305,-561092.9375,-558384.25,-559927.395833333,-560158.75,-560730.1875,-559140.8125,-560009.916666667
13578,-557589.3125,-558748.6875,-556263.125,-557533.708333333,-558454.625,-557042.1875,-555895.375,-557130.729166667,-559271.5625,-558717.875,-558548.9375,-558846.125
13580,-558171.625,-557844.875,-559552.75,-558523.083333333,-561135.1875,-560076.375,-559765.8125,-560325.791666667,-557341.5,-559180.8125,-558509.4375,-558343.916666667
13582,-557915.25,-559979,-560659.6875,-559517.979166667,-558124.875,-559345.125,-556631.0625,-558033.6875,-559051.4375,-560124.625,-557952.875,-559042.979166667
13584,-560082.75,-557826.75,-557029.625,-558313.041666667,-558252.1875,-561086.5625,-560793.875,-560044.208333333,-558255,-560379.6875,-559858.625,-559497.770833333
13586,-557167.375,-557994.5,-558600.5,-557920.791666667,-559568.125,-558392.75,-560066.1875,-559342.354166667,-559274,-558292.125,-557194.0625,-558253.395833333
13588,-558119.125,-559807.125,-558845,-558923.75,-558821.375,-559566.625,-558199.625,-558862.541666667,-558046.1875,-557613,-558426.6875,-558028.625
13590,-558947,-558889.625,-559598.5,-559145.041666667,-559918.3125,-558036.875,-558798.375,-558917.854166667,-561898,-561191,-561513.6875,-561534.229166667
13592,-556989.3125,-558103.5,-556068.75,-557053.854166667,-559900.3125,-560854.9375,-556758.1875,-559171.145833333,-559355.1875,-559971.4375,-561240.125,-560188.916666667
13594,-557859.375,-557621,-558818.8125,-558099.729166667,-561272.8125,-556471.8125,-557206.375,-558317,-560562,-558857.5,-558836.875,-559418.791666667
13596,-559530.0625,-558300.875,-558066.375,-558632.4375,-560936.0625,-559954.875,-560864.5,-560585.145833333,-560320.5625,-558867.375,-561378.6875,-560188.875
13598,-556556.375,-556389.1875,-558418.8125,-557121.458333333,-557755.3125,-558017.25,-558432.375,-558068.3125,-559190.6875,-558362.625,-561661.25,-559738.1875
13600,-559751.9375,-558033.25,-556764.375,-558183.1875,-558507.25,-559775.0625,-559210.5,-559164.270833333,-559779.5,-558753.625,-559078.375,-559203.833333333
13602,-559488.625,-557683.8125,-558913.0625,-558695.166666667,-560737.875,-558489.6875,-558180.4375,-559136,-560779.8125,-559071.375,-558557.75,-559469.645833333
13604,-558387.375,-558684.5,-559100.375,-558724.083333333,-560725.375,-559778,-557567.9375,-559357.104166667,-557968.125,-556895.875,-560177.1875,-558347.0625
13606,-560158.25,-557290.3125,-557972.5625,-558473.708333333,-557596.75,-559679.125,-559745.9375,-559007.270833333,-560603,-558973.75,-558523.6875,-559366.8125
13608,-558595.1875,-559206.75,-560580.5,-559460.8125,-559025.75,-558844.75,-559835.4375,-559235.3125,-559991.875,-560195.3125,-558375.4375,-559520.875
13610,-559682.125,-558692.875,-560249,-559541.333333333,-559156.0625,-559923.25,-561043.25,-560040.854166667,-559554.25,-561654.5625,-560364.25,-560524.354166667
13612,-561756.75,-559434.5625,-559341.75,-560177.6875,-557765.6875,-560877.75,-560608.75,-559750.729166667,-557921.375,-561035.3125,-561226.25,-560060.979166667
13614,-558617.125,-557478.75,-557769.875,-557955.25,-558094.9375,-558698.75,-559155.4375,-558649.708333333,-558858,-557966.8125,-558297.75,-558374.1875
13616,-560495.5,-557794.3125,-558824.875,-559038.229166667,-558550,-558086.5625,-558642.6875,-558426.416666667,-560120.375,-559388.5,-558255.9375,-559254.9375
13618,-558480.5,-557703.9375,-559763.9375,-558649.458333333,-556606.125,-557352.25,-561456.1875,-558471.520833333,-558385.875,-561047.375,-560037.9375,-559823.729166667
13620,-559211.5625,-559865.5,-560312.6875,-559796.583333333,-558670.25,-558139.9375,-560125.625,-558978.604166667,-558686.5,-560006.25,-561655.5625,-560116.104166667
13622,-558296.0625,-559099.125,-557696.375,-558363.854166667,-560101.8125,-560118.875,-559701.625,-559974.104166667,-559778.25,-561488.75,-559825.3125,-560364.104166667
13624,-557250.4375,-558174.125,-559613.5,-558346.020833333,-557395,-557885.875,-558552.8125,-557944.5625,-560495.125,-560488.25,-560883.75,-560622.375
13626,-557807.4375,-556555.8125,-558152.9375,-557505.395833333,-557411.875,-557366.125,-559418.6875,-558065.5625,-560022.75,-561401,-558651.5,-560025.083333333
13628,-559814.3125,-559992.4375,-558437.8125,-559414.854166667,-558158.625,-557205.75,-557079.375,-557481.25,-558741.6875,-559780.1875,-557652,-558724.625
13630,-557549.0625,-558047.9375,-558222.9375,-557939.979166667,-556635.375,-559963.875,-559070.25,-558556.5,-559694.5,-558726.375,-558583.3125,-559001.395833333
13632,-557473.125,-558460.25,-555076.1875,-557003.1875,-559373.4375,-560552.6875,-561295.75,-560407.291666667,-559797.375,-557582.9375,-562466,-559948.770833333
13634,-557327.375,-556711.625,-559108.625,-557715.875,-560313.8125,-560203.3125,-558530.125,-559682.416666667,-560002.625,-558032.875,-559125.9375,-559053.8125
13636,-558400.625,-557100.625,-558260.5,-557920.583333333,-561569.8125,-557901.625,-557674.3125,-559048.583333333,-561631.5,-560431.75,-560067.125,-560710.125
13638,-559428.125,-557315.3125,-559398.75,-558714.0625,-558644.6875,-560511.3125,-558071.1875,-559075.729166667,-560891.1875,-558721.125,-561214.625,-560275.645833333
13640,-558644.625,-560097.875,-558997.6875,-559246.729166667,-559357.5,-557388,-556540.8125,-557762.104166667,-559510.625,-559140.5,-559343.25,-559331.458333333
13642,-558922.625,-559319,-559637.375,-559293,-559089.25,-557615.1875,-559125,-558609.8125,-560548.25,-560625.625,-558241.0625,-559804.979166667
13644,-560313.75,-557347.6875,-557309.25,-558323.5625,-558095.5,-558725.875,-559365.9375,-558729.104166667,-558429.5,-560631.25,-560960.5625,-560007.104166667
13646,-558123.875,-555524.125,-555113.9375,-556253.979166667,-559919.875,-559811.75,-556865,-558865.541666667,-559305.25,-559662.875,-557348.5,-558772.208333333
13648,-559105.375,-557919.0625,-559640.375,-558888.270833333,-556120.375,-556832.75,-556839.6875,-556597.604166667,-558865.4375,-562946.875,-557900.625,-559904.3125
13650,-557034.875,-558423.125,-558568.5,-558008.833333333,-560414.75,-558380.9375,-558351.9375,-559049.208333333,-557277.125,-559832.625,-558801.625,-558637.125
13652,-555220,-557443.875,-561062.3125,-557908.729166667,-561378.875,-556822.4375,-561528.875,-559910.0625,-559971.75,-561544.875,-560574.1875,-560696.9375
13654,-557287.375,-559044.625,-558449.1875,-558260.395833333,-558965.875,-558495.75,-558751.9375,-558737.854166667,-558159.25,-559864.8125,-558283.875,-558769.3125
13656,-557154.4375,-556139.125,-557609.875,-556967.8125,-558622.375,-558780.1875,-557915.625,-558439.395833333,-559495.625,-559143.625,-559991.3125,-559543.520833333
13658,-559044.0625,-558577.875,-558276.3125,-558632.75,-556807.1875,-556365.75,-560647.0625,-557940,-561209.875,-557745.875,-559035.1875,-559330.3125
13660,-556333.25,-557704.5625,-558530.75,-557522.854166667,-558708,-558589.5,-559266.125,-558854.541666667,-558287.875,-560856,-555950.125,-558364.666666667
13662,-558201.5625,-559698.6875,-555758.75,-557886.333333333,-560327.1875,-558643.3125,-558377.5,-559116,-559516.5,-561108.375,-561248.375,-560624.416666667
13664,-559524.125,-558460,-558129.75,-558704.625,-561275.375,-559769.5,-556075.6875,-559040.1875,-560266.8125,-559488.3125,-559676.375,-559810.5
13666,-558266.75,-558520.75,-558792.75,-558526.75,-559052,-555263.625,-559833.625,-558049.75,-559587.5,-558282.8125,-558592.125,-558820.8125
13668,-557996.8125,-557942.5,-556721.375,-557553.5625,-559220.375,-557157.5625,-557995.5625,-558124.5,-556750.625,-560630.5,-560605.875,-559329
13670,-557317.625,-557518.25,-558509.375,-557781.75,-557111.375,-555211.8125,-559849,-557390.729166667,-558676.375,-560620.75,-559690.625,-559662.583333333
13672,-555836.375,-557962.25,-558417.1875,-557405.270833333,-558097.3125,-557411.75,-558532.9375,-558014,-559308,-560668.125,-562490,-560822.041666667
13674,-560172,-558464.25,-558483,-559039.75,-557663.875,-557221.125,-557231.375,-557372.125,-557290.8125,-559945.75,-559173.6875,-558803.416666667
13676,-556630.6875,-559099.125,-555588.9375,-557106.25,-560396.9375,-558285.4375,-560655.375,-559779.25,-558525.125,-560287.25,-560359.625,-559724
13678,-558743.875,-559396,-557183.875,-558441.25,-558052.0625,-558146.125,-559074,-558424.0625,-557947.6875,-558630.25,-561072,-559216.645833333
13680,-558347.25,-556139.5625,-559020.375,-557835.729166667,-559029.6875,-558992.5625,-562319,-560113.75,-561977,-559871.8125,-558213.4375,-560020.75
13682,-558116.75,-558731,-558727.8125,-558525.1875,-558101.125,-559308.625,-557824.6875,-558411.479166667,-558471.75,-560822.8125,-558589.0625,-559294.541666667
13684,-561685.8125,-559721.25,-558022.8125,-559809.958333333,-561398.375,-558368.6875,-560504.125,-560090.395833333,-560400.0625,-559771.25,-561443.375,-560538.229166667
13686,-558047.5,-558834.25,-557514.125,-558131.958333333,-556734.25,-555592.125,-558775.375,-557033.916666667,-559551.75,-558360.375,-558120.75,-558677.625
13688,-557028.5625,-558404.125,-557966.25,-557799.645833333,-557270.3125,-558224.5625,-557275.125,-557590,-560764.5,-557323.0625,-559182.0625,-559089.875
13690,-558718.8125,-557067.25,-556620.25,-557468.770833333,-556816.625,-559596.625,-561168.625,-559193.958333333,-560916.5,-558656.75,-559631.25,-559734.833333333
13692,-557693.375,-557282.5625,-559188.75,-558054.895833333,-557586.4375,-558912.625,-559241.5,-558580.1875,-559918.6875,-559012.1875,-558802,-559244.291666667
13694,-557433.75,-558355.3125,-558732.125,-558173.729166667,-559405.75,-557821.8125,-557879.5625,-558369.041666667,-560629.5625,-560015.375,-557639.5,-559428.145833333
13696,-560150,-559420,-557744.875,-559104.958333333,-559140.875,-560344.1875,-559190.75,-559558.604166667,-560808.625,-560667.25,-561021.0625,-560832.3125
13698,-557261.875,-559916.25,-559613.8125,-558930.645833333,-559011.875,-560398.75,-556769.625,-558726.75,-560973.375,-558075.875,-559869,-559639.416666667
13700,-557281.125,-559068.75,-559441.8125,-558597.229166667,-556272.0625,-559132.4375,-559335,-558246.5,-558851.125,-562089.1875,-559128.1875,-560022.833333333
13702,-560666.1875,-558458.5625,-560766.5,-559963.75,-558010.25,-559167.125,-558781.1875,-558652.854166667,-557470.125,-560608.6875,-559366.125,-559148.3125
13704,-559755.5,-558465.25,-558804.375,-559008.375,-558930.75,-558759.5,-557631.25,-558440.5,-561006.8125,-559118.4375,-558908.75,-559678
13706,-557622.4375,-559811.75,-557175.625,-558203.270833333,-556737.875,-558270.75,-559479.75,-558162.791666667,-559597.25,-559118.125,-561649,-560121.458333333
13708,-558762.4375,-558245.625,-558956.25,-558654.770833333,-558372.5,-558569.5625,-558861.3125,-558601.125,-560506.0625,-561545.875,-556179.6875,-559410.541666667
13710,-559832.375,-558321.375,-557863,-558672.25,-558400.25,-559269.0625,-559895.5,-559188.270833333,-559019.625,-559438.5,-558886,-559114.708333333
13712,-559357.9375,-558398.5,-558036.875,-558597.770833333,-558090,-560662.375,-559769.5,-559507.291666667,-558719.0625,-560467.4375,-560642.625,-559943.041666667
13714,-557893.75,-558928.3125,-558564.75,-558462.270833333,-558554,-561084.5625,-556935.625,-558858.0625,-556616.625,-560754.125,-560230.75,-559200.5
13716,-555963,-557496.5,-558605.5,-557355,-557742.125,-555084.875,-558768.875,-557198.625,-557575.9375,-562135.0625,-559014,-559575
13718,-558201.625,-557339.9375,-557457.125,-557666.229166667,-556365.875,-557831.4375,-560879.25,-558358.854166667,-558071.5625,-558630.875,-558266.6875,-558323.041666667
13720,-558051.25,-558686.125,-560014.875,-558917.416666667,-558654.4375,-559781.5,-560230.25,-559555.395833333,-560247.5625,-561624.125,-558641.25,-560170.979166667
13722,-558256.1875,-555646.125,-559896.875,-557933.0625,-561043,-560269.625,-556453.375,-559255.333333333,-560390.4375,-560512,-560683.625,-560528.6875
13724,-558369.1875,-560346.25,-557033.75,-558583.0625,-559120.75,-557905.0625,-558345.875,-558457.229166667,-560541.25,-559143.3125,-559356,-559680.1875
13726,-558815.3125,-557644.125,-557833.5,-558097.645833333,-561219.8125,-558284.9375,-558804.25,-559436.333333333,-559606.1875,-561509.25,-557052.1875,-559389.208333333
13728,-559516.25,-557540.9375,-557413.75,-558156.979166667,-560283.125,-558798.125,-559539.8125,-559540.354166667,-557930,-560187.375,-560458.375,-559525.25
13730,-559647.375,-558155.375,-559612.375,-559138.375,-561813.5,-558543.0625,-556986.5,-559114.354166667,-557880,-559836.0625,-557974.375,-558563.479166667
13732,-555273.25,-561143.375,-559303.125,-558573.25,-560805.375,-557685.625,-559139.1875,-559210.0625,-559292.375,-559935,-561154.0625,-560127.145833333
13734,-558729.875,-556202,-563201.4375,-559377.770833333,-559579.75,-559636.0625,-560139.875,-559785.229166667,-556845.875,-558207.125,-559506.25,-558186.416666667
13736,-558208.125,-558311.375,-562306.8125,-559608.770833333,-555763.6875,-560172.5,-559869.625,-558601.9375,-561688.125,-558961.625,-557453.625,-559367.791666667
13738,-557645.125,-556889.5,-560387,-558307.208333333,-559134.625,-560051.375,-558496.1875,-559227.395833333,-558933.0625,-559506.875,-557669.5625,-558703.166666667
13740,-560425.375,-557425.75,-557442.8125,-558431.3125,-560290.6875,-559364.6875,-557675.75,-559110.375,-558605.75,-559054.5,-560513.25,-559391.166666667
13742,-560679,-558823.25,-558180.25,-559227.5,-560212.25,-559113.75,-557213.8125,-558846.604166667,-558046.75,-556552.625,-560873.625,-558491
