Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
486,197.986,203.692,199.426,200.368,199.801,199.007,198.851,199.219666666667,197.36,201.377,195.466,198.067666666667
488,197.683,202.044,199.987,199.904666666667,197.158,199.931,200.98,199.356333333333,199.358,200.481,198.799,199.546
490,197.553,202.643,197.705,199.300333333333,199.679,199.578,202.745,200.667333333333,197.575,200.647,198.409,198.877
492,198.803,200.218,196.327,198.449333333333,199.167,198.95,198.966,199.027666666667,197.304,198.629,197.043,197.658666666667
494,195.841,202.957,197.408,198.735333333333,197.806,200.753,198.704,199.087666666667,196.951,201.553,199.502,199.335333333333
496,198.755,200.266,198.57,199.197,195.67,200.658,199.325,198.551,195.39,198.447,198.61,197.482333333333
498,197.485,201.248,199.207,199.313333333333,197.563,201.252,199.555,199.456666666667,195.345,200.997,199.06,198.467333333333
500,199.555,200.983,197.51,199.349333333333,199.39,200.431,200.17,199.997,196.452,200.1,197.883,198.145
502,197.134,203.101,200.572,200.269,196.809,199.142,202.434,199.461666666667,195.881,200.833,198.327,198.347
504,198.257,200.574,196.642,198.491,199.429,198.125,198.032,198.528666666667,195.715,200.018,200.048,198.593666666667
506,197.457,199.266,198.911,198.544666666667,195.697,200.719,198.486,198.300666666667,197.505,202.054,201.722,200.427
508,198.94,204.644,198.766,200.783333333333,200.473,199.107,200.256,199.945333333333,198.011,200.629,201.221,199.953666666667
510,195.128,202.618,199.596,199.114,196.061,199.874,198.086,198.007,196.65,201.977,196.551,198.392666666667
512,196.098,203.403,197.488,198.996333333333,197.211,197.1,199.737,198.016,196.686,198.277,197.529,197.497333333333
514,197.404,206.095,198.859,200.786,200.359,199.139,197.961,199.153,196.806,200.97,196.562,198.112666666667
516,194.761,200.849,200.359,198.656333333333,196.314,201.03,198.712,198.685333333333,192.702,201.535,199.606,197.947666666667
518,197.975,201.302,200.035,199.770666666667,201.292,200.314,198.797,200.134333333333,197.553,200.913,198.542,199.002666666667
520,198.486,198.479,201.893,199.619333333333,199.805,201.469,197.962,199.745333333333,197.711,201.645,195.792,198.382666666667
522,197.71,197.724,200.079,198.504333333333,198.382,200.483,197.563,198.809333333333,195.097,198.19,199.017,197.434666666667
524,197.863,198.331,198.653,198.282333333333,196.759,201.108,199.962,199.276333333333,198.184,201.778,197.976,199.312666666667
526,196.431,202.933,200.013,199.792333333333,198.727,199.903,197.81,198.813333333333,198.848,200.649,197.193,198.896666666667
528,198.781,199.966,198.004,198.917,198.51,198.843,196.655,198.002666666667,198.272,200.944,196.976,198.730666666667
530,197.269,198.524,201.604,199.132333333333,198.411,199.683,197.895,198.663,195.701,203.654,195.245,198.2
532,197.152,199.398,199.868,198.806,201.065,199.674,197.858,199.532333333333,196.568,201.653,197.15,198.457
534,199.892,200.648,199.482,200.007333333333,201.563,198.4,195.841,198.601333333333,195.985,201.522,196.94,198.149
536,196.887,203.232,197.561,199.226666666667,200.352,196.181,197.843,198.125333333333,195.628,202.265,199.347,199.08
538,198.345,202.407,200.093,200.281666666667,202.554,198.038,195.294,198.628666666667,195.797,202.165,196.409,198.123666666667
540,197.461,199.879,199.482,198.940666666667,201.339,198.47,196.89,198.899666666667,195.675,201.524,197.3,198.166333333333
542,199.776,204.055,197.819,200.55,199.832,198.001,197.835,198.556,193.801,200.57,198.519,197.63
544,198.908,202.358,197.891,199.719,199.186,197.743,195.875,197.601333333333,196.778,199.82,198.972,198.523333333333
546,196.35,202.419,196.838,198.535666666667,201.691,200.171,198.273,200.045,195.722,202.045,196.129,197.965333333333
548,199.401,205.663,199.722,201.595333333333,199.714,199.428,197.788,198.976666666667,197.125,198.499,197.771,197.798333333333
550,197.072,203.024,198.468,199.521333333333,199.861,198.502,195.953,198.105333333333,198.238,200.754,196.925,198.639
552,199.048,201.971,200.795,200.604666666667,202.235,200.614,200.119,200.989333333333,197.826,200.945,199.427,199.399333333333
554,199.297,202.817,198.277,200.130333333333,203.415,200.372,196.924,200.237,197.435,200.231,198.152,198.606
556,195.783,198.368,201.122,198.424333333333,199.845,201.678,199.671,200.398,201.378,202.585,195.849,199.937333333333
558,199.743,200.99,201.562,200.765,200.719,200.957,196.094,199.256666666667,197.02,202.437,199.72,199.725666666667
560,201.591,202.635,200.414,201.546666666667,200.229,199.246,194.328,197.934333333333,198.778,198.706,196.46,197.981333333333
562,200.258,204.789,200.17,201.739,203.277,199.741,195.971,199.663,198.13,201.53,197.592,199.084
564,198.672,202.251,202.381,201.101333333333,201.41,198.786,196.577,198.924333333333,193.927,200.159,197.095,197.060333333333
566,198.235,203.104,202.772,201.370333333333,200.944,200.848,196.801,199.531,194.207,204.045,198.344,198.865333333333
568,199.494,201.159,202.764,201.139,200.763,200.386,194.05,198.399666666667,191.928,202.42,196.315,196.887666666667
570,199.264,202.543,201.076,200.961,200.501,199.944,194.402,198.282333333333,196.327,200.287,196.125,197.579666666667
572,200.032,201.522,201.419,200.991,199.814,198.875,194.972,197.887,196.347,203.868,196.268,198.827666666667
574,197.895,200.795,204.586,201.092,202.171,199.431,196.786,199.462666666667,196.765,203.921,194.881,198.522333333333
576,199.727,204.018,200.095,201.28,199.957,200.328,195.017,198.434,193.841,206.621,194.83,198.430666666667
578,198.696,204.216,200.944,201.285333333333,199.323,200.978,197.54,199.280333333333,196.827,203.606,197.104,199.179
580,201.401,202.846,200.604,201.617,199.297,202.855,195.804,199.318666666667,195.788,203.673,197.021,198.827333333333
582,200.207,202.818,202.856,201.960333333333,198.124,199.439,196.82,198.127666666667,194.53,203.79,197.607,198.642333333333
584,200.22,203.647,198.593,200.82,198.921,200.087,193.622,197.543333333333,195.02,204.457,196.9,198.792333333333
586,196.076,201.518,202.071,199.888333333333,200.32,202.3,196.168,199.596,197.598,202.215,196.314,198.709
588,198.958,200.614,200.758,200.11,198.122,202.785,196.109,199.005333333333,194.894,201.777,196.253,197.641333333333
590,197.642,200.738,200.225,199.535,199.403,203.731,196.167,199.767,195.236,202.107,196.529,197.957333333333
592,198.505,200.797,199.5,199.600666666667,198.513,202.736,198.184,199.811,195.986,206.381,198.12,200.162333333333
594,197.339,201.867,201.069,200.091666666667,200.415,203.319,201.268,201.667333333333,195.831,203.932,198.665,199.476
596,196.633,203.358,199.836,199.942333333333,198.95,201.206,193.644,197.933333333333,195.404,201.337,196.704,197.815
598,199.728,203.058,199.584,200.79,200.758,203.684,194.015,199.485666666667,194.509,202.307,197.521,198.112333333333
600,198.802,201.661,198.585,199.682666666667,199.431,204.346,194.777,199.518,195.887,200.272,199.006,198.388333333333
602,197.867,203.582,199.748,200.399,200.269,204.493,195.963,200.241666666667,195.552,202.586,199.138,199.092
604,198.366,202.763,200.118,200.415666666667,195.661,204.116,196.14,198.639,196.034,202.424,197.906,198.788
606,199.663,203.634,197.731,200.342666666667,199.765,201.636,196.229,199.21,195.224,204.277,196.941,198.814
608,198.257,202.496,197.971,199.574666666667,200.666,203.715,196.771,200.384,196.677,204.585,199.093,200.118333333333
610,198.903,202.013,198.636,199.850666666667,201.27,200.491,194.279,198.68,197.063,202.06,199.21,199.444333333333
612,201.381,202.41,201.008,201.599666666667,198.608,199.682,193.364,197.218,195.42,200.635,198.389,198.148
614,200.326,201.54,199.856,200.574,200.838,200.284,191.516,197.546,195.984,203.061,199.707,199.584
616,197.76,202.774,199.676,200.07,198.048,201.795,193.828,197.890333333333,197.647,201.068,199.568,199.427666666667
618,199.763,201.294,199.264,200.107,201.51,200.985,193.207,198.567333333333,194.694,200.219,200.484,198.465666666667
620,199.221,204.173,199.207,200.867,198.933,202.532,193.621,198.362,198.603,201.469,199.159,199.743666666667
622,198.869,201.453,198.765,199.695666666667,201.402,202.726,195.691,199.939666666667,197.34,202.199,198.689,199.409333333333
624,198.153,201.269,200.134,199.852,200.915,203.353,193.521,199.263,196.169,201.403,199.987,199.186333333333
626,197.122,199.554,199.383,198.686333333333,197.027,200.581,195.137,197.581666666667,196.694,204.183,198.107,199.661333333333
628,197.98,200.674,198.737,199.130333333333,198.188,203.677,195.001,198.955333333333,197.562,203.158,197.856,199.525333333333
630,197.12,198.047,198.995,198.054,200.691,202.503,196.646,199.946666666667,198.211,203.352,198.369,199.977333333333
632,196.974,201.084,198.175,198.744333333333,200.306,202.486,191.65,198.147333333333,193.045,203.465,201.567,199.359
634,200.773,200.318,197.846,199.645666666667,197.59,203.338,194.61,198.512666666667,197.206,200.025,198.287,198.506
636,198.857,199.442,200.349,199.549333333333,200.674,200.977,197.546,199.732333333333,197.939,201.539,200.281,199.919666666667
638,198.813,201.153,201.414,200.46,199.081,202.604,194.217,198.634,196.118,201.309,201.814,199.747
640,198.579,199.39,199.363,199.110666666667,196.875,202.743,197.266,198.961333333333,193.646,202.479,197.743,197.956
642,197.503,200.904,201.667,200.024666666667,196.289,200.418,197.361,198.022666666667,197.506,199.745,197.946,198.399
644,199.294,199.611,201.427,200.110666666667,199.231,202.058,197.428,199.572333333333,199.16,202.895,197.714,199.923
646,201.393,199.928,200.212,200.511,198.216,200.749,200.029,199.664666666667,199.43,203.836,198.424,200.563333333333
648,196.982,200.478,196.839,198.099666666667,199.154,201.924,197.382,199.486666666667,196.423,202.669,197.223,198.771666666667
650,198.794,199.278,202.037,200.036333333333,197.665,202.266,197.989,199.306666666667,198.873,203.515,196.927,199.771666666667
652,196.335,198.888,201.382,198.868333333333,200.553,202.612,196.528,199.897666666667,198.22,197.973,196.336,197.509666666667
654,198.004,197.963,200.937,198.968,197.193,204.204,198.982,200.126333333333,197.75,202.508,200.033,200.097
656,201.382,198.519,200.203,200.034666666667,198.368,199.559,198.462,198.796333333333,197.747,201.99,195.064,198.267
658,198.578,201.041,199.489,199.702666666667,201.537,201.109,194.981,199.209,199.431,201.006,197.808,199.415
660,197.997,201.535,202.829,200.787,197.442,200.439,196.268,198.049666666667,199.512,199.161,200.202,199.625
662,198.398,201.37,200.914,200.227333333333,199.653,199.866,194.477,197.998666666667,196.89,204.153,200.976,200.673
664,198.97,199.108,202.283,200.120333333333,200.754,200.986,196.34,199.36,197.833,201.921,198.721,199.491666666667
666,199.635,203.282,198.755,200.557333333333,197.544,203.965,196.72,199.409666666667,198.673,203.748,199.349,200.59
668,201.303,202.924,202.68,202.302333333333,195.489,200.991,195.741,197.407,197.004,204.777,197.145,199.642
670,198.249,197.68,200.899,198.942666666667,197.222,203.126,198.407,199.585,198.587,202.302,198.164,199.684333333333
672,198.715,197.17,200.241,198.708666666667,197.328,201.109,195.865,198.100666666667,196.667,204.141,199.503,200.103666666667
674,199,200.15,199.141,199.430333333333,198.735,204.779,197.565,200.359666666667,196.909,204.018,195.029,198.652
676,197.268,197.402,202.154,198.941333333333,197,202.828,195.984,198.604,197.482,203.785,197.226,199.497666666667
678,198.493,196.812,197.499,197.601333333333,198.827,203.324,195.888,199.346333333333,194.451,201.351,197.843,197.881666666667
680,200.659,198.563,198.235,199.152333333333,195.792,198.888,198.704,197.794666666667,198.999,201.016,201.311,200.442
682,198.292,199.558,198.25,198.7,197.811,198.526,197.326,197.887666666667,199.726,199.661,198.64,199.342333333333
684,199.8,199.104,200.35,199.751333333333,197.009,202.45,197.929,199.129333333333,201.357,200.255,197.646,199.752666666667
686,197.787,196.252,197.211,197.083333333333,198.864,204.397,198.685,200.648666666667,199.676,202.934,199.828,200.812666666667
688,199.625,200.93,200.451,200.335333333333,196.587,204.728,196.357,199.224,201.241,199.333,198.044,199.539333333333
690,200.128,200.341,198.444,199.637666666667,198.015,202.091,197.144,199.083333333333,201.978,197.687,196.351,198.672
692,199.447,199.094,200.687,199.742666666667,197.632,202.548,196.171,198.783666666667,200.763,198.785,199.987,199.845
694,197.062,200.664,198.779,198.835,196.036,202.335,196.575,198.315333333333,201.803,198.271,196.161,198.745
696,200.1,196.205,200.915,199.073333333333,196.75,202.456,194.561,197.922333333333,203.209,198.638,199.211,200.352666666667
698,198.207,196.606,202.789,199.200666666667,196.566,203.942,192.871,197.793,201.042,198.187,197.183,198.804
700,199.18,196.68,201.361,199.073666666667,197.03,199.296,193.732,196.686,200.716,198.705,200.209,199.876666666667
702,196.962,197.454,203.691,199.369,196.542,199.804,193.002,196.449333333333,205.141,198.142,196.438,199.907
704,197.771,199.084,202.514,199.789666666667,195.701,199.639,194.132,196.490666666667,205.277,195.857,191.904,197.679333333333
706,197.958,198.047,200.746,198.917,194.928,198.911,195.036,196.291666666667,201.696,197.131,196.046,198.291
708,197.226,195.742,202.301,198.423,199.81,199.296,193.719,197.608333333333,199.484,195.7,197.765,197.649666666667
710,197.147,201.207,200.151,199.501666666667,197.321,197.784,194.56,196.555,201.038,197.41,195.216,197.888
712,200.508,197.264,203.191,200.321,199.538,198.484,197.325,198.449,201.107,196.536,197.163,198.268666666667
714,199.84,201.145,203.089,201.358,196.567,199.91,197.056,197.844333333333,203.506,196.295,199.007,199.602666666667
716,199.868,199.872,202.577,200.772333333333,192.404,200.915,199.481,197.6,202.847,198.655,197.982,199.828
718,199.441,198.653,204.417,200.837,196.951,201.982,196.296,198.409666666667,200.841,200.321,199.342,200.168
720,196.308,200.913,201.518,199.579666666667,197.349,199.904,197.344,198.199,203.486,202.458,197.82,201.254666666667
722,197.278,199.686,201.334,199.432666666667,201.163,200.786,197.275,199.741333333333,205.4,198.731,197.954,200.695
724,197.327,199.457,200.474,199.086,197.955,202.899,193.405,198.086333333333,204.014,201.892,197.513,201.139666666667
726,198.488,198.505,198.55,198.514333333333,201.37,200.379,195.887,199.212,201.043,201.353,197.483,199.959666666667
728,198.336,198.291,200.081,198.902666666667,201.742,204.309,196.89,200.980333333333,201.565,200.924,198.782,200.423666666667
730,197.996,195.985,200.245,198.075333333333,196.518,203.097,193.627,197.747333333333,201.066,201.452,194.988,199.168666666667
732,194.639,197.578,198.471,196.896,199.581,205.462,194.974,200.005666666667,202.532,199.602,197.668,199.934
734,196.437,198.815,200.776,198.676,196.858,203.426,197.757,199.347,199.884,201.6,198.816,200.1
736,198.159,200.129,201.114,199.800666666667,198.958,203.555,196.159,199.557333333333,199.68,199.065,200.447,199.730666666667
738,196.895,197.857,201.03,198.594,194.887,202.762,196.832,198.160333333333,199.236,199.567,196.677,198.493333333333
740,197.45,198.07,202.723,199.414333333333,197.674,201.126,192.771,197.190333333333,199.074,198.292,198.22,198.528666666667
742,197.874,196.982,201.553,198.803,194.31,201.783,197.613,197.902,200.608,200.385,198.697,199.896666666667
744,198.293,195.07,201.867,198.41,195.037,201.453,197.908,198.132666666667,198.748,199.39,199.95,199.362666666667
746,196.61,199.436,200.565,198.870333333333,195.608,204.847,196.536,198.997,199.81,201.857,199.524,200.397
748,197.999,197.601,199.817,198.472333333333,197.229,206.243,196.373,199.948333333333,200.24,201.022,199.062,200.108
750,198.135,198.145,199.3,198.526666666667,196.036,202.631,195.343,198.003333333333,201.057,199.122,199.398,199.859
752,195.899,196.793,200.134,197.608666666667,197.136,203.801,193.084,198.007,200.379,200.998,197.656,199.677666666667
754,198.178,198.268,204.064,200.17,196.892,201.7,194.845,197.812333333333,200.816,200.607,197.482,199.635
756,197.512,197.839,202,199.117,194.719,200.844,198.181,197.914666666667,200.311,198.63,195.704,198.215
758,197.54,200.335,204.629,200.834666666667,197.554,201.943,196.663,198.72,202.067,199.134,195.474,198.891666666667
760,196.086,197.472,202.313,198.623666666667,199.245,204.106,197.565,200.305333333333,202.469,198.198,195.242,198.636333333333
762,197.883,196.99,202.006,198.959666666667,197.656,202.62,197.99,199.422,201.941,200.921,196.265,199.709
764,195.477,197.999,200.319,197.931666666667,200.144,202.487,199.779,200.803333333333,201.566,199.874,195.987,199.142333333333
766,196.979,199.4,202.158,199.512333333333,197.417,202.303,197.457,199.059,200.157,200.692,200.035,200.294666666667
768,194.701,198.923,195.974,196.532666666667,198.232,201.607,196.418,198.752333333333,199.521,201.823,202.035,201.126333333333
