Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
0.328,-704484.4375,-703149,-703097.125,-703576.854166667,-703912,-703782.5625,-702711.4375,-703468.666666667,-705858.6875,-705747,-703503.6875,-705036.458333333
0.33,-702766.6875,-701956.375,-702070.4375,-702264.5,-703715,-702455.375,-702530.375,-702900.25,-704056.75,-703090.8125,-703539.125,-703562.229166667
0.332,-703595.5625,-703038.125,-702453,-703028.895833333,-702811.375,-703026.875,-703187.8125,-703008.6875,-703744.1875,-704330,-703350.75,-703808.3125
0.334,-703333.1875,-702708.9375,-703920.875,-703321,-703456.8125,-700891.3125,-702426.3125,-702258.145833333,-704165.125,-702888.3125,-704809.0625,-703954.166666667
0.336,-702649.4375,-702963.625,-704922.8125,-703511.958333333,-704123.5,-703373.9375,-703306.875,-703601.4375,-703132.875,-703500.8125,-704472,-703701.895833333
0.338,-702660.1875,-703571.875,-702717.75,-702983.270833333,-701988.6875,-705055.0625,-704934.375,-703992.708333333,-703710.4375,-703826.25,-703863.625,-703800.104166667
0.34,-703469.8125,-702843.0625,-702750.25,-703021.041666667,-703034.9375,-702122.8125,-703583.75,-702913.833333333,-705521.25,-702389.6875,-704149.5,-704020.145833333
0.342,-703118.875,-703554.3125,-702772.125,-703148.4375,-702747.5,-703668.8125,-702795.6875,-703070.666666667,-704040.375,-703091.3125,-703687.6875,-703606.458333333
0.344,-702868.6875,-703366.0625,-702223.25,-702819.333333333,-704482.375,-703193.6875,-704223.75,-703966.604166667,-704998.875,-703601.5,-704687.3125,-704429.229166667
0.346,-703696.875,-704579.9375,-703741.8125,-704006.208333333,-703278.4375,-703840.3125,-703325.6875,-703481.479166667,-702666.375,-703346.5,-703475.375,-703162.75
0.348,-702507.625,-701876.1875,-703862.3125,-702748.708333333,-704266.6875,-703518,-703396.75,-703727.145833333,-703813.6875,-704011.1875,-703217.5625,-703680.8125
0.35,-702572.0625,-703008.0625,-702650.3125,-702743.479166667,-703873.4375,-704999.625,-702124.4375,-703665.833333333,-703416.375,-704051.3125,-703230.9375,-703566.208333333
0.352,-704013.75,-704332.3125,-701928.5625,-703424.875,-703025.125,-703448.1875,-705788.875,-704087.395833333,-703931.5625,-703500.0625,-703812.5,-703748.041666667
0.354,-703209.75,-701779.625,-703208.875,-702732.75,-703189.625,-701493.0625,-702869.6875,-702517.458333333,-703610.3125,-702087.4375,-703690.25,-703129.333333333
0.356,-703026.6875,-703138.25,-702902.625,-703022.520833333,-703002,-702876.4375,-703628.6875,-703169.041666667,-704134.3125,-704026.8125,-703216.625,-703792.583333333
0.358,-701356,-704146.3125,-702775.0625,-702759.125,-703021.0625,-702061.875,-703158.0625,-702747,-703319.9375,-703850.625,-704562.1875,-703910.916666667
0.36,-701555,-702650.0625,-703371.9375,-702525.666666667,-704553,-702523,-703168.8125,-703414.9375,-703308.1875,-703621.875,-703774.4375,-703568.166666667
0.362,-703751.625,-703973.75,-702713.9375,-703479.770833333,-702720.6875,-703766.25,-702631.3125,-703039.416666667,-703726.5,-705243.1875,-704006.5625,-704325.416666667
0.364,-701421.4375,-702522.875,-703465.1875,-702469.833333333,-703307.25,-703155.0625,-702818,-703093.4375,-702379.75,-703287.0625,-704197.0625,-703287.958333333
0.366,-702820.4375,-701865.6875,-703059.8125,-702581.979166667,-703370.25,-703989.125,-703740.125,-703699.833333333,-704992.875,-704038.5625,-704668.9375,-704566.791666667
0.368,-702335.25,-703784.625,-701929.125,-702683,-704089.6875,-701873.3125,-701408.6875,-702457.229166667,-703159.25,-704832.1875,-703717.5,-703902.979166667
0.37,-702228.0625,-702351.4375,-702445.8125,-702341.770833333,-702368.125,-703322.5,-701305.375,-702332,-705266.8125,-705806.0625,-703976.6875,-705016.520833333
0.372,-702458.8125,-703735.8125,-703217.3125,-703137.3125,-703293.25,-702939.25,-703868.3125,-703366.9375,-703681,-703405.4375,-703229.1875,-703438.541666667
0.374,-702999.375,-703046.4375,-704031.0625,-703358.958333333,-703549.5,-703150.125,-703342.3125,-703347.3125,-705229.4375,-703147,-703649.5,-704008.645833333
0.376,-703037.625,-700941.4375,-703919.1875,-702632.75,-702588.125,-703591.6875,-702176.25,-702785.354166667,-703706.6875,-703907.6875,-703459,-703691.125
0.378,-702702.125,-702468.625,-702797.75,-702656.166666667,-702653.375,-702979.6875,-702332.9375,-702655.333333333,-704290.375,-705017.375,-703222.4375,-704176.729166667
0.38,-703359.5,-704498.4375,-703147.1875,-703668.375,-701765.0625,-704759.0625,-702895.625,-703139.916666667,-703069.5625,-704646.3125,-703495.375,-703737.083333333
0.382,-702923.5625,-703733.375,-703425.9375,-703360.958333333,-702479.625,-705110.5625,-702647.1875,-703412.458333333,-704011.375,-705630.1875,-704841.6875,-704827.75
0.384,-703667.125,-702600.5,-704740.3125,-703669.3125,-704398.1875,-703221.1875,-702862.0625,-703493.8125,-702934.9375,-703884.125,-702785.6875,-703201.583333333
0.386,-703737.125,-704391.1875,-703884.5,-704004.270833333,-703146.4375,-703862.3125,-703405.3125,-703471.354166667,-705037.6875,-704873,-705432.1875,-705114.291666667
0.388,-701672.8125,-703468.625,-704052.875,-703064.770833333,-703401.1875,-703998.125,-703314.25,-703571.1875,-704285.625,-704276.75,-703054.4375,-703872.270833333
0.39,-700956.875,-703370.4375,-700851.375,-701726.229166667,-702868.1875,-703316.8125,-703123.375,-703102.791666667,-703408.875,-704428.375,-703798.375,-703878.541666667
0.392,-703738.4375,-701605.0625,-700385,-701909.5,-703298.3125,-702547,-702583.6875,-702809.666666667,-705373.6875,-703759.625,-703090.4375,-704074.583333333
0.394,-703849.875,-704724.0625,-703071.25,-703881.729166667,-701821.9375,-702994.9375,-704059,-702958.625,-702703.25,-703997,-705150.75,-703950.333333333
0.396,-704772.4375,-704108.4375,-702701.75,-703860.875,-704124.875,-703130.125,-704296.875,-703850.625,-704523.3125,-704526.5625,-703828.875,-704292.916666667
0.398,-703229.375,-703143.8125,-702560.5625,-702977.916666667,-701588.3125,-702833.5,-704300.1875,-702907.333333333,-704181.4375,-704664.375,-703102.1875,-703982.666666667
0.4,-703501.375,-705125.6875,-702888.25,-703838.4375,-703838.6875,-700844.0625,-702301.0625,-702327.9375,-703767.25,-704754.5625,-705255.4375,-704592.416666667
0.402,-703339.125,-700996.5,-703100.8125,-702478.8125,-703139.4375,-703654.625,-702932.6875,-703242.25,-703700.8125,-706065.4375,-704215.75,-704660.666666667
0.404,-702600.625,-703729.1875,-701851.75,-702727.1875,-702222.4375,-703668.8125,-702895.25,-702928.833333333,-702671.8125,-704687.375,-704868.5625,-704075.916666667
0.406,-703483.0625,-703173.3125,-703159.4375,-703271.9375,-703478,-704437.875,-702535.125,-703483.666666667,-702867.5625,-703972.1875,-703677,-703505.583333333
0.408,-702799.875,-701763.625,-703432.5625,-702665.354166667,-703365.4375,-703702.4375,-703806.875,-703624.916666667,-703071.5,-702733.3125,-703235.125,-703013.3125
0.41,-701741.625,-702919.9375,-702019.625,-702227.0625,-705239.3125,-702357.25,-702263.625,-703286.729166667,-705217.375,-704834.0625,-703881,-704644.145833333
0.412,-704544.5,-703153.6875,-703234.4375,-703644.208333333,-702486.5,-702460.875,-702880.1875,-702609.1875,-702472.5,-704549,-703460.3125,-703493.9375
0.414,-703968.875,-702922.75,-704040.75,-703644.125,-703269.875,-701891.75,-703713.875,-702958.5,-703302.3125,-702560.8125,-704554.25,-703472.458333333
0.416,-702260.5625,-703144.5,-703588.4375,-702997.833333333,-702092.625,-702905.5625,-703672.5625,-702890.25,-703953.1875,-705349.1875,-702876.875,-704059.75
0.418,-702638.625,-702390.25,-703377.25,-702802.041666667,-702669.6875,-702858.6875,-703931.8125,-703153.395833333,-704428.4375,-705593.3125,-703349.3125,-704457.020833333
0.42,-703012.875,-701551.0625,-702628.625,-702397.520833333,-703405.3125,-703341,-703426.5,-703390.9375,-703725.1875,-703764.4375,-705054.5625,-704181.395833333
0.422,-704982.5625,-702820.375,-701728.8125,-703177.25,-700859.8125,-702949.4375,-702464.6875,-702091.3125,-701321.4375,-702909.5625,-705374.5625,-703201.854166667
0.424,-705584.75,-702808.5625,-703267.0625,-703886.791666667,-701508.875,-703242.4375,-703022.125,-702591.145833333,-703642.25,-703718.25,-703244.9375,-703535.145833333
0.426,-701709.5625,-703542.1875,-703102.125,-702784.625,-702524.75,-700178.875,-701798.375,-701500.666666667,-704978.0625,-703571.6875,-704963.625,-704504.458333333
0.428,-702819.875,-704100.1875,-702247.25,-703055.770833333,-703906.25,-703520.6875,-702849.3125,-703425.416666667,-704102.1875,-704963.4375,-703726.75,-704264.125
0.43,-704682.375,-704629.125,-702439.3125,-703916.9375,-702986.1875,-702173.125,-703258.625,-702805.979166667,-703608.875,-706190.8125,-702156.125,-703985.270833333
0.432,-702788.25,-701992.6875,-702903.6875,-702561.541666667,-703574.875,-704038.875,-701001.625,-702871.791666667,-703665,-705753.1875,-704586.5625,-704668.25
0.434,-703337.5625,-702712.25,-702995.4375,-703015.083333333,-702737.125,-701447,-701890.25,-702024.791666667,-704701.9375,-703346.3125,-704433.8125,-704160.6875
0.436,-704337.625,-703878.5,-703276.625,-703830.916666667,-703765.375,-701842.1875,-703863.875,-703157.145833333,-705421.375,-705017.3125,-704143.4375,-704860.708333333
0.438,-704482.6875,-703305,-702828.0625,-703538.583333333,-702463.1875,-702854.25,-702211.8125,-702509.75,-703040.5625,-704088,-701414.625,-702847.729166667
0.44,-703063.1875,-704223.75,-703109.5,-703465.479166667,-704165.375,-701825.4375,-703357.125,-703115.979166667,-701725.4375,-702581.6875,-702973.25,-702426.791666667
0.442,-703874.1875,-703453.5,-703163.25,-703496.979166667,-702206.5625,-702699.3125,-705138.875,-703348.25,-703763.0625,-704336.25,-703243.4375,-703780.916666667
0.444,-702591,-701507.5625,-702323.4375,-702140.666666667,-703826.875,-705264.9375,-704202,-704431.270833333,-703429.8125,-703171.875,-704373.5625,-703658.416666667
0.446,-701717.25,-703826.0625,-701241.1875,-702261.5,-702810.5,-703067.125,-702373.4375,-702750.354166667,-704041.1875,-705235.375,-703664.4375,-704313.666666667
0.448,-703052.0625,-701927.125,-703396.6875,-702791.958333333,-703820.125,-702979.1875,-703475.5625,-703424.958333333,-703982.9375,-705938.8125,-704221.125,-704714.291666667
0.45,-702488.5625,-704551.125,-702573.9375,-703204.541666667,-703658.9375,-704060.125,-703591.0625,-703770.041666667,-705233.3125,-702957.75,-703978.6875,-704056.583333333
0.452,-704459.0625,-702095.9375,-703957.125,-703504.041666667,-703654.75,-702568.25,-703402.4375,-703208.479166667,-704498.0625,-703230.4375,-703372.75,-703700.416666667
0.454,-704334.125,-704309,-701928.9375,-703524.020833333,-702911.4375,-701818.9375,-703140,-702623.458333333,-703184.5625,-706315.625,-704305.375,-704601.854166667
0.456,-703850.25,-701858,-703084.5,-702930.916666667,-703147.6875,-702334.875,-702622.9375,-702701.833333333,-703925,-703679.5625,-704558.625,-704054.395833333
0.458,-702973.5625,-701862.75,-702405.5625,-702413.958333333,-703443.625,-703604.6875,-703408.4375,-703485.583333333,-704015.3125,-702795.1875,-705200.75,-704003.75
0.46,-703702.125,-702605.1875,-705029.75,-703779.020833333,-702089.6875,-705470.75,-703063.125,-703541.1875,-704655.9375,-703956.1875,-704464.1875,-704358.770833333
0.462,-703168.5,-702354.8125,-701962.375,-702495.229166667,-704301.0625,-703409.3125,-702882.5625,-703530.979166667,-703380.875,-704535.6875,-704085,-704000.520833333
0.464,-704150.75,-705159.25,-702607.8125,-703972.604166667,-702783.125,-704004.9375,-703381.375,-703389.8125,-704451.25,-705875.375,-703388.9375,-704571.854166667
0.466,-701316.1875,-702053.9375,-702102.0625,-701824.0625,-703501.625,-702679,-702590.4375,-702923.6875,-703997.375,-703030.875,-703613.875,-703547.375
0.468,-702906.4375,-703570.125,-702874.1875,-703116.916666667,-702556.4375,-702475.3125,-703523.875,-702851.875,-703959.75,-704779.4375,-704189.4375,-704309.541666667
0.47,-702808.1875,-701412,-703311.0625,-702510.416666667,-702560.75,-702147.25,-701852.625,-702186.875,-704282.625,-703725.25,-703136,-703714.625
0.472,-702794.3125,-703776.375,-702769.1875,-703113.291666667,-704885.5,-702256.3125,-704818.125,-703986.645833333,-702038.3125,-703669.125,-704558.6875,-703422.041666667
0.474,-704224.125,-701331.125,-702484.1875,-702679.8125,-704818.3125,-702873.625,-702822,-703504.645833333,-703852.125,-705157.375,-703987.0625,-704332.1875
0.476,-703596.5625,-703470.0625,-702617.9375,-703228.1875,-702766.8125,-703099.875,-703379.375,-703082.020833333,-704045,-702628.0625,-704764.6875,-703812.583333333
0.478,-705002.875,-702108.9375,-703738.1875,-703616.666666667,-702830.4375,-703343.75,-702498.375,-702890.854166667,-703374.1875,-704184.5,-703723.5,-703760.729166667
0.48,-701683.5625,-702376.1875,-700939.875,-701666.541666667,-703549.125,-702503.625,-702874.6875,-702975.8125,-704395.375,-704304.375,-704331.875,-704343.875
0.482,-702442.375,-704411.125,-702981.1875,-703278.229166667,-702541.3125,-702387.9375,-703529.5625,-702819.604166667,-705933.1875,-703907.3125,-705874.1875,-705238.229166667
0.484,-701397.8125,-702165.9375,-701755.0625,-701772.9375,-701676.0625,-703001.4375,-704424.0625,-703033.854166667,-705019.0625,-703856.0625,-702178.875,-703684.666666667
0.486,-702595,-700829.8125,-704027.25,-702484.020833333,-704426.875,-702192.625,-704352.8125,-703657.4375,-702951.9375,-704666.5625,-704091.0625,-703903.1875
0.488,-703504.5625,-703055,-703074.5,-703211.354166667,-703653.625,-702746.4375,-703365.9375,-703255.333333333,-701795.5,-706099.8125,-703556.25,-703817.1875
0.49,-702959.8125,-704219.4375,-703312,-703497.083333333,-702379.25,-704544.0625,-701558.9375,-702827.416666667,-703054.8125,-703981.125,-703515.3125,-703517.083333333
0.492,-702472.0625,-702773.5,-703294.25,-702846.604166667,-703498.1875,-704490.5625,-703845.3125,-703944.6875,-704933.3125,-705752.8125,-702178.625,-704288.25
0.494,-704538.6875,-704628.625,-701922.4375,-703696.583333333,-703787.4375,-701948.4375,-704371.0625,-703368.979166667,-702381.875,-705438.625,-704164.75,-703995.083333333
0.496,-701814.5,-703646.75,-702586.4375,-702682.5625,-704594.0625,-703265.25,-704721.375,-704193.5625,-704721.8125,-702935.75,-705043.5,-704233.6875
0.498,-704803.5,-703522.625,-701739.375,-703355.166666667,-703399.5,-702390,-703336.75,-703042.083333333,-704192.3125,-703183.3125,-705660.1875,-704345.270833333
0.5,-703175,-703322.3125,-703805,-703434.104166667,-703582.875,-703230.75,-703552.6875,-703455.4375,-703307.8125,-703133.625,-704409.1875,-703616.875
0.502,-700427.9375,-701587.6875,-703858.25,-701957.958333333,-702323.25,-703651.3125,-703462.25,-703145.604166667,-704661,-702606.125,-703110.8125,-703459.3125
0.504,-701727.1875,-701618.375,-704689.6875,-702678.416666667,-703784.625,-704779.125,-704040.875,-704201.541666667,-704173.125,-702227.0625,-703862.25,-703420.8125
0.506,-703394.1875,-702520.125,-704007.1875,-703307.166666667,-702626.6875,-702502.5625,-703739,-702956.083333333,-702911,-702765.125,-704049.625,-703241.916666667
0.508,-702788.3125,-703697.375,-701193.6875,-702559.791666667,-704636.6875,-702065.4375,-703495.375,-703399.166666667,-703583.3125,-703867.4375,-705584.5625,-704345.104166667
0.5100001,-702698.3125,-702149.625,-702231.625,-702359.854166667,-702725,-702240.9375,-702425.875,-702463.9375,-703002.5625,-703550.4375,-703523.0625,-703358.6875
0.512,-704268,-703076.1875,-703335.25,-703559.8125,-703089,-704314.6875,-701549.25,-702984.3125,-703888,-704335.625,-704418.375,-704214
0.514,-702647.9375,-702535.75,-704351.5,-703178.395833333,-705656.125,-704215.8125,-703102.3125,-704324.75,-703344.5,-702464.0625,-703754.0625,-703187.541666667
0.516,-701835.3125,-702741.6875,-703014.75,-702530.583333333,-703197.6875,-702709,-704647.4375,-703518.041666667,-703426.3125,-702877.625,-703631.3125,-703311.75
0.518,-703922.625,-702764.25,-701797.5625,-702828.145833333,-701769.375,-704798,-701656.5625,-702741.3125,-703579.125,-704694,-703614.0625,-703962.395833333
0.52,-703723.5,-703719.6875,-703060.9375,-703501.375,-703546.9375,-704452.0625,-702365.4375,-703454.8125,-703360.1875,-702229.75,-704043.1875,-703211.041666667
0.522,-702508.4375,-704306.375,-702498,-703104.270833333,-703341.0625,-703612.9375,-700211.1875,-702388.395833333,-704376.375,-702298,-704204.8125,-703626.395833333
0.524,-701890.3125,-701912.3125,-702238.5,-702013.708333333,-701863.8125,-703308.25,-701775.625,-702315.895833333,-703295.375,-704928.125,-704627.0625,-704283.520833333
0.526,-703052.5625,-703597.25,-704382.5,-703677.4375,-701755,-703663.6875,-702893.625,-702770.770833333,-702102.3125,-704036.4375,-702535.25,-702891.333333333
0.528,-703100.5,-702917.125,-704345,-703454.208333333,-702451.375,-702503.375,-704435.125,-703129.958333333,-704840.125,-704387.9375,-702750.6875,-703992.916666667
0.53,-704246.375,-702912.6875,-703355.375,-703504.8125,-702601,-703403.75,-702739.5,-702914.75,-701264.25,-704264.25,-704153.375,-703227.291666667
0.532,-701103.125,-702965.125,-701752.375,-701940.208333333,-704221.625,-705094.125,-704861,-704725.583333333,-703736.625,-703606.9375,-704469,-703937.520833333
0.534,-703061.6875,-703303.8125,-704052.8125,-703472.770833333,-703658.5625,-702769.4375,-702698.8125,-703042.270833333,-702325.625,-703420.5,-702485,-702743.708333333
0.536,-704360.4375,-703543.75,-703384.9375,-703763.041666667,-702686.5,-703996.5,-701796.5,-702826.5,-702239.9375,-703394.5,-702286.75,-702640.395833333
0.538,-703608.8125,-701842.8125,-703660.375,-703037.333333333,-701851.75,-703945.625,-703913.4375,-703236.9375,-702232.6875,-704506.9375,-702967.75,-703235.791666667
0.54,-702047.75,-701843.375,-702747.125,-702212.75,-703830.75,-703892.5625,-704084.9375,-703936.083333333,-703258.75,-703161.5,-704377.0625,-703599.104166667
0.5420001,-702822.625,-701717.25,-703645.3125,-702728.395833333,-703026.9375,-704201.0625,-702618.1875,-703282.0625,-702869.4375,-704691.3125,-702919.8125,-703493.520833333
0.544,-703393.125,-702498.8125,-702438.5,-702776.8125,-704674.4375,-703233.1875,-704264.3125,-704057.3125,-704709.9375,-703899.375,-702260.3125,-703623.208333333
0.546,-702922.875,-702478.5625,-703297,-702899.479166667,-703527.8125,-705257.625,-703289.8125,-704025.083333333,-703804.8125,-704346.125,-703065.9375,-703738.958333333
0.548,-704361.4375,-701556.125,-704726.5,-703548.020833333,-703531.5625,-702632.5,-702641.125,-702935.0625,-704078.25,-705377.75,-703162.25,-704206.083333333
0.55,-702222.6875,-703236.25,-702953.1875,-702804.041666667,-704497,-704816.1875,-702349.875,-703887.6875,-704717.625,-704233,-702968.75,-703973.125
0.552,-702365.5625,-702947.75,-702716.3125,-702676.541666667,-702297.5625,-703642.375,-705106,-703681.979166667,-704601.375,-705030.625,-704143.3125,-704591.770833333
0.554,-701870.75,-703228.25,-703925.75,-703008.25,-703983.5625,-703266.625,-703560.625,-703603.604166667,-702529.5625,-704722,-703709.5625,-703653.708333333
